Total accesses: 7086622
Frames	Miss Rate
1867	0.047839
1868	0.047812
1869	0.047786
1870	0.047757
1871	0.047731
1872	0.047704
1873	0.047678
1874	0.047650
1875	0.047627
1876	0.047604
1877	0.047576
1878	0.047548
1879	0.047522
1880	0.047494
1881	0.047468
1882	0.047443
1883	0.047417
1884	0.047394
1885	0.047369
1886	0.047343
1887	0.047320
1888	0.047293
1889	0.047271
1890	0.047244
1891	0.047215
1892	0.047188
1893	0.047163
1894	0.047140
1895	0.047113
1896	0.047090
1897	0.047063
1898	0.047037
1899	0.047011
1900	0.046985
1901	0.046959
1902	0.046935
1903	0.046907
1904	0.046878
1905	0.046851
1906	0.046825
1907	0.046796
1908	0.046771
1909	0.046747
1910	0.046724
1911	0.046700
1912	0.046677
1913	0.046655
1914	0.046634
1915	0.046609
1916	0.046583
1917	0.046559
1918	0.046533
1919	0.046507
1920	0.046480
1921	0.046452
1922	0.046430
1923	0.046408
1924	0.046385
1925	0.046357
1926	0.046330
1927	0.046301
1928	0.046277
1929	0.046256
1930	0.046232
1931	0.046207
1932	0.046185
1933	0.046161
1934	0.046133
1935	0.046110
1936	0.046084
1937	0.046059
1938	0.046038
1939	0.046016
1940	0.045992
1941	0.045969
1942	0.045948
1943	0.045924
1944	0.045902
1945	0.045880
1946	0.045856
1947	0.045835
1948	0.045811
1949	0.045788
1950	0.045767
1951	0.045742
1952	0.045719
1953	0.045694
1954	0.045674
1955	0.045651
1956	0.045629
1957	0.045604
1958	0.045577
1959	0.045548
1960	0.045524
1961	0.045502
1962	0.045482
1963	0.045461
1964	0.045436
1965	0.045418
1966	0.045397
1967	0.045377
1968	0.045354
1969	0.045329
1970	0.045306
1971	0.045285
1972	0.045263
1973	0.045242
1974	0.045221
1975	0.045200
1976	0.045178
1977	0.045157
1978	0.045136
1979	0.045112
1980	0.045090
1981	0.045070
1982	0.045047
1983	0.045024
1984	0.044999
1985	0.044975
1986	0.044954
1987	0.044935
1988	0.044913
1989	0.044894
1990	0.044873
1991	0.044851
1992	0.044831
1993	0.044809
1994	0.044789
1995	0.044767
1996	0.044747
1997	0.044726
1998	0.044709
1999	0.044689
2000	0.044670
2001	0.044653
2002	0.044634
2003	0.044613
2004	0.044594
2005	0.044573
2006	0.044553
2007	0.044532
2008	0.044510
2009	0.044490
2010	0.044470
2011	0.044449
2012	0.044429
2013	0.044409
2014	0.044384
2015	0.044364
2016	0.044341
2017	0.044323
2018	0.044300
2019	0.044282
2020	0.044262
2021	0.044243
2022	0.044221
2023	0.044201
2024	0.044181
2025	0.044158
2026	0.044139
2027	0.044118
2028	0.044094
2029	0.044072
2030	0.044051
2031	0.044028
2032	0.044008
2033	0.043986
2034	0.043968
2035	0.043950
2036	0.043929
2037	0.043909
2038	0.043884
2039	0.043863
2040	0.043837
2041	0.043813
2042	0.043789
2043	0.043766
2044	0.043741
2045	0.043717
2046	0.043697
2047	0.043676
2048	0.043651
2049	0.043626
2050	0.043603
2051	0.043583
2052	0.043561
2053	0.043544
2054	0.043523
2055	0.043504
2056	0.043486
2057	0.043464
2058	0.043443
2059	0.043423
2060	0.043403
2061	0.043382
2062	0.043364
2063	0.043345
2064	0.043326
2065	0.043306
2066	0.043288
2067	0.043269
2068	0.043251
2069	0.043233
2070	0.043212
2071	0.043193
2072	0.043177
2073	0.043158
2074	0.043139
2075	0.043121
2076	0.043102
2077	0.043085
2078	0.043064
2079	0.043046
2080	0.043027
2081	0.043009
2082	0.042991
2083	0.042972
2084	0.042953
2085	0.042933
2086	0.042915
2087	0.042898
2088	0.042881
2089	0.042862
2090	0.042845
2091	0.042820
2092	0.042803
2093	0.042784
2094	0.042763
2095	0.042746
2096	0.042725
2097	0.042705
2098	0.042687
2099	0.042669
2100	0.042650
2101	0.042630
2102	0.042610
2103	0.042592
2104	0.042576
2105	0.042560
2106	0.042542
2107	0.042524
2108	0.042506
2109	0.042490
2110	0.042470
2111	0.042452
2112	0.042434
2113	0.042419
2114	0.042403
2115	0.042383
2116	0.042366
2117	0.042348
2118	0.042332
2119	0.042318
2120	0.042301
2121	0.042280
2122	0.042263
2123	0.042247
2124	0.042231
2125	0.042215
2126	0.042199
2127	0.042184
2128	0.042167
2129	0.042150
2130	0.042136
2131	0.042118
2132	0.042101
2133	0.042083
2134	0.042067
2135	0.042051
2136	0.042032
2137	0.042015
2138	0.041997
2139	0.041982
2140	0.041967
2141	0.041951
2142	0.041934
2143	0.041916
2144	0.041899
2145	0.041879
2146	0.041863
2147	0.041846
2148	0.041826
2149	0.041809
2150	0.041790
2151	0.041773
2152	0.041757
2153	0.041741
2154	0.041724
2155	0.041706
2156	0.041690
2157	0.041673
2158	0.041657
2159	0.041639
2160	0.041618
2161	0.041599
2162	0.041580
2163	0.041565
2164	0.041547
2165	0.041529
2166	0.041510
2167	0.041496
2168	0.041479
2169	0.041459
2170	0.041441
2171	0.041423
2172	0.041403
2173	0.041379
2174	0.041357
2175	0.041337
2176	0.041318
2177	0.041302
2178	0.041281
2179	0.041264
2180	0.041246
2181	0.041228
2182	0.041207
2183	0.041189
2184	0.041168
2185	0.041150
2186	0.041129
2187	0.041111
2188	0.041093
2189	0.041074
2190	0.041058
2191	0.041040
2192	0.041024
2193	0.041008
2194	0.040992
2195	0.040975
2196	0.040961
2197	0.040943
2198	0.040927
2199	0.040911
2200	0.040898
2201	0.040882
2202	0.040866
2203	0.040853
2204	0.040836
2205	0.040820
2206	0.040806
2207	0.040788
2208	0.040773
2209	0.040757
2210	0.040740
2211	0.040723
2212	0.040709
2213	0.040692
2214	0.040674
2215	0.040657
2216	0.040642
2217	0.040625
2218	0.040610
2219	0.040592
2220	0.040576
2221	0.040558
2222	0.040539
2223	0.040521
2224	0.040502
2225	0.040487
2226	0.040470
2227	0.040450
2228	0.040434
2229	0.040416
2230	0.040400
2231	0.040380
2232	0.040363
2233	0.040345
2234	0.040326
2235	0.040306
2236	0.040291
2237	0.040272
2238	0.040253
2239	0.040235
2240	0.040216
2241	0.040199
2242	0.040184
2243	0.040164
2244	0.040146
2245	0.040129
2246	0.040112
2247	0.040094
2248	0.040078
2249	0.040061
2250	0.040043
2251	0.040029
2252	0.040008
2253	0.039990
2254	0.039972
2255	0.039949
2256	0.039934
2257	0.039917
2258	0.039896
2259	0.039877
2260	0.039859
2261	0.039838
2262	0.039818
2263	0.039799
2264	0.039774
2265	0.039760
2266	0.039743
2267	0.039723
2268	0.039705
2269	0.039685
2270	0.039668
2271	0.039650
2272	0.039634
2273	0.039619
2274	0.039604
2275	0.039588
2276	0.039571
2277	0.039556
2278	0.039537
2279	0.039520
2280	0.039506
2281	0.039492
2282	0.039477
2283	0.039460
2284	0.039443
2285	0.039429
2286	0.039412
2287	0.039396
2288	0.039379
2289	0.039363
2290	0.039344
2291	0.039324
2292	0.039308
2293	0.039290
2294	0.039274
2295	0.039256
2296	0.039239
2297	0.039222
2298	0.039207
2299	0.039189
2300	0.039171
2301	0.039151
2302	0.039135
2303	0.039118
2304	0.039103
2305	0.039086
2306	0.039069
2307	0.039053
2308	0.039039
2309	0.039024
2310	0.039011
2311	0.038996
2312	0.038984
2313	0.038968
2314	0.038951
2315	0.038938
2316	0.038922
2317	0.038908
2318	0.038894
2319	0.038874
2320	0.038856
2321	0.038840
2322	0.038823
2323	0.038807
2324	0.038794
2325	0.038780
2326	0.038766
2327	0.038750
2328	0.038735
2329	0.038720
2330	0.038705
2331	0.038691
2332	0.038679
2333	0.038665
2334	0.038647
2335	0.038632
2336	0.038617
2337	0.038602
2338	0.038587
2339	0.038573
2340	0.038558
2341	0.038545
2342	0.038530
2343	0.038514
2344	0.038497
2345	0.038483
2346	0.038465
2347	0.038452
2348	0.038434
2349	0.038421
2350	0.038404
2351	0.038390
2352	0.038372
2353	0.038358
2354	0.038345
2355	0.038330
2356	0.038314
2357	0.038298
2358	0.038284
2359	0.038267
2360	0.038253
2361	0.038239
2362	0.038221
2363	0.038207
2364	0.038193
2365	0.038179
2366	0.038163
2367	0.038149
2368	0.038138
2369	0.038124
2370	0.038108
2371	0.038095
2372	0.038082
2373	0.038067
2374	0.038054
2375	0.038042
2376	0.038029
2377	0.038014
2378	0.038002
2379	0.037990
2380	0.037977
2381	0.037962
2382	0.037947
2383	0.037937
2384	0.037924
2385	0.037911
2386	0.037899
2387	0.037886
2388	0.037873
2389	0.037863
2390	0.037850
2391	0.037836
2392	0.037819
2393	0.037803
2394	0.037788
2395	0.037773
2396	0.037759
2397	0.037743
2398	0.037730
2399	0.037717
2400	0.037704
2401	0.037692
2402	0.037678
2403	0.037664
2404	0.037652
2405	0.037641
2406	0.037628
2407	0.037613
2408	0.037601
2409	0.037587
2410	0.037574
2411	0.037561
2412	0.037548
2413	0.037534
2414	0.037523
2415	0.037510
2416	0.037498
2417	0.037487
2418	0.037476
2419	0.037463
2420	0.037448
2421	0.037434
2422	0.037421
2423	0.037409
2424	0.037394
2425	0.037383
2426	0.037371
2427	0.037356
2428	0.037346
2429	0.037330
2430	0.037318
2431	0.037307
2432	0.037295
2433	0.037282
2434	0.037268
2435	0.037255
2436	0.037242
2437	0.037230
2438	0.037218
2439	0.037208
2440	0.037196
2441	0.037182
2442	0.037170
2443	0.037157
2444	0.037144
2445	0.037131
2446	0.037121
2447	0.037110
2448	0.037098
2449	0.037086
2450	0.037075
2451	0.037059
2452	0.037049
2453	0.037037
2454	0.037025
2455	0.037016
2456	0.037004
2457	0.036994
2458	0.036982
2459	0.036972
2460	0.036961
2461	0.036953
2462	0.036941
2463	0.036928
2464	0.036917
2465	0.036906
2466	0.036895
2467	0.036883
2468	0.036873
2469	0.036861
2470	0.036847
2471	0.036836
2472	0.036824
2473	0.036810
2474	0.036793
2475	0.036780
2476	0.036766
2477	0.036755
2478	0.036740
2479	0.036728
2480	0.036713
2481	0.036700
2482	0.036685
2483	0.036673
2484	0.036660
2485	0.036645
2486	0.036629
2487	0.036616
2488	0.036601
2489	0.036588
2490	0.036576
2491	0.036565
2492	0.036553
2493	0.036542
2494	0.036529
2495	0.036515
2496	0.036503
2497	0.036491
2498	0.036477
2499	0.036462
2500	0.036450
2501	0.036439
2502	0.036427
2503	0.036415
2504	0.036402
2505	0.036389
2506	0.036376
2507	0.036364
2508	0.036352
2509	0.036337
2510	0.036322
2511	0.036309
2512	0.036295
2513	0.036284
2514	0.036274
2515	0.036264
2516	0.036253
2517	0.036237
2518	0.036225
2519	0.036214
2520	0.036200
2521	0.036188
2522	0.036178
2523	0.036167
2524	0.036157
2525	0.036145
2526	0.036134
2527	0.036120
2528	0.036109
2529	0.036097
2530	0.036083
2531	0.036071
2532	0.036059
2533	0.036047
2534	0.036035
2535	0.036022
2536	0.036013
2537	0.036003
2538	0.035992
2539	0.035978
2540	0.035965
2541	0.035954
2542	0.035942
2543	0.035931
2544	0.035921
2545	0.035911
2546	0.035899
2547	0.035888
2548	0.035876
2549	0.035865
2550	0.035854
2551	0.035844
2552	0.035833
2553	0.035824
2554	0.035812
2555	0.035800
2556	0.035787
2557	0.035775
2558	0.035763
2559	0.035752
2560	0.035740
2561	0.035727
2562	0.035714
2563	0.035702
2564	0.035691
2565	0.035678
2566	0.035668
2567	0.035657
2568	0.035644
2569	0.035634
2570	0.035623
2571	0.035612
2572	0.035602
2573	0.035590
2574	0.035579
2575	0.035569
2576	0.035561
2577	0.035552
2578	0.035542
2579	0.035534
2580	0.035524
2581	0.035513
2582	0.035501
2583	0.035490
2584	0.035479
2585	0.035471
2586	0.035459
2587	0.035446
2588	0.035436
2589	0.035425
2590	0.035412
2591	0.035399
2592	0.035387
2593	0.035375
2594	0.035362
2595	0.035352
2596	0.035342
2597	0.035332
2598	0.035323
2599	0.035313
2600	0.035304
2601	0.035294
2602	0.035281
2603	0.035270
2604	0.035260
2605	0.035249
2606	0.035238
2607	0.035229
2608	0.035217
2609	0.035205
2610	0.035195
2611	0.035184
2612	0.035173
2613	0.035163
2614	0.035151
2615	0.035140
2616	0.035129
2617	0.035118
2618	0.035107
2619	0.035096
2620	0.035085
2621	0.035074
2622	0.035064
2623	0.035052
2624	0.035040
2625	0.035030
2626	0.035020
2627	0.035010
2628	0.034998
2629	0.034985
2630	0.034973
2631	0.034961
2632	0.034950
2633	0.034939
2634	0.034927
2635	0.034916
2636	0.034908
2637	0.034899
2638	0.034889
2639	0.034879
2640	0.034870
2641	0.034858
2642	0.034846
2643	0.034835
2644	0.034825
2645	0.034817
2646	0.034807
2647	0.034796
2648	0.034786
2649	0.034777
2650	0.034769
2651	0.034758
2652	0.034749
2653	0.034740
2654	0.034731
2655	0.034722
2656	0.034710
2657	0.034700
2658	0.034691
2659	0.034681
2660	0.034671
2661	0.034661
2662	0.034650
2663	0.034640
2664	0.034628
2665	0.034617
2666	0.034606
2667	0.034596
2668	0.034583
2669	0.034573
2670	0.034562
2671	0.034550
2672	0.034541
2673	0.034530
2674	0.034520
2675	0.034508
2676	0.034498
2677	0.034487
2678	0.034477
2679	0.034467
2680	0.034457
2681	0.034447
2682	0.034440
2683	0.034430
2684	0.034418
2685	0.034407
2686	0.034399
2687	0.034389
2688	0.034379
2689	0.034368
2690	0.034359
2691	0.034350
2692	0.034340
2693	0.034329
2694	0.034319
2695	0.034309
2696	0.034300
2697	0.034290
2698	0.034279
2699	0.034269
2700	0.034256
2701	0.034246
2702	0.034235
2703	0.034226
2704	0.034216
2705	0.034208
2706	0.034197
2707	0.034186
2708	0.034176
2709	0.034165
2710	0.034155
2711	0.034144
2712	0.034133
2713	0.034123
2714	0.034113
2715	0.034102
2716	0.034094
2717	0.034085
2718	0.034075
2719	0.034066
2720	0.034057
2721	0.034045
2722	0.034032
2723	0.034021
2724	0.034011
2725	0.034003
2726	0.033994
2727	0.033983
2728	0.033970
2729	0.033957
2730	0.033944
2731	0.033933
2732	0.033920
2733	0.033907
2734	0.033896
2735	0.033886
2736	0.033877
2737	0.033864
2738	0.033854
2739	0.033845
2740	0.033836
2741	0.033824
2742	0.033811
2743	0.033799
2744	0.033788
2745	0.033777
2746	0.033768
2747	0.033757
2748	0.033746
2749	0.033736
2750	0.033724
2751	0.033714
2752	0.033701
2753	0.033689
2754	0.033679
2755	0.033666
2756	0.033655
2757	0.033644
2758	0.033634
2759	0.033621
2760	0.033611
2761	0.033600
2762	0.033589
2763	0.033577
2764	0.033565
2765	0.033553
2766	0.033541
2767	0.033532
2768	0.033519
2769	0.033507
2770	0.033496
2771	0.033486
2772	0.033477
2773	0.033469
2774	0.033460
2775	0.033452
2776	0.033440
2777	0.033426
2778	0.033416
2779	0.033403
2780	0.033393
2781	0.033383
2782	0.033370
2783	0.033359
2784	0.033347
2785	0.033338
2786	0.033328
2787	0.033317
2788	0.033308
2789	0.033297
2790	0.033287
2791	0.033278
2792	0.033268
2793	0.033258
2794	0.033247
2795	0.033239
2796	0.033226
2797	0.033213
2798	0.033202
2799	0.033192
2800	0.033181
2801	0.033170
2802	0.033161
2803	0.033149
2804	0.033137
2805	0.033123
2806	0.033111
2807	0.033102
2808	0.033089
2809	0.033076
2810	0.033066
2811	0.033056
2812	0.033047
2813	0.033038
2814	0.033028
2815	0.033017
2816	0.033006
2817	0.032995
2818	0.032982
2819	0.032973
2820	0.032963
2821	0.032953
2822	0.032943
2823	0.032934
2824	0.032923
2825	0.032914
2826	0.032906
2827	0.032898
2828	0.032888
2829	0.032881
2830	0.032870
2831	0.032862
2832	0.032853
2833	0.032845
2834	0.032837
2835	0.032829
2836	0.032820
2837	0.032809
2838	0.032799
2839	0.032789
2840	0.032779
2841	0.032771
2842	0.032764
2843	0.032754
2844	0.032745
2845	0.032736
2846	0.032727
2847	0.032716
2848	0.032705
2849	0.032696
2850	0.032687
2851	0.032678
2852	0.032668
2853	0.032658
2854	0.032649
2855	0.032642
2856	0.032633
2857	0.032621
2858	0.032612
2859	0.032603
2860	0.032594
2861	0.032583
2862	0.032573
2863	0.032563
2864	0.032552
2865	0.032544
2866	0.032534
2867	0.032523
2868	0.032515
2869	0.032504
2870	0.032496
2871	0.032487
2872	0.032479
2873	0.032471
2874	0.032465
2875	0.032457
2876	0.032448
2877	0.032440
2878	0.032430
2879	0.032422
2880	0.032415
2881	0.032409
2882	0.032400
2883	0.032392
2884	0.032381
2885	0.032369
2886	0.032361
2887	0.032350
2888	0.032342
2889	0.032333
2890	0.032327
2891	0.032322
2892	0.032315
2893	0.032306
2894	0.032298
2895	0.032290
2896	0.032283
2897	0.032271
2898	0.032263
2899	0.032254
2900	0.032247
2901	0.032237
2902	0.032228
2903	0.032220
2904	0.032210
2905	0.032201
2906	0.032194
2907	0.032185
2908	0.032175
2909	0.032168
2910	0.032159
2911	0.032151
2912	0.032142
2913	0.032131
2914	0.032121
2915	0.032113
2916	0.032104
2917	0.032097
2918	0.032088
2919	0.032079
2920	0.032072
2921	0.032064
2922	0.032057
2923	0.032049
2924	0.032040
2925	0.032032
2926	0.032023
2927	0.032014
2928	0.032005
2929	0.031996
2930	0.031989
2931	0.031982
2932	0.031972
2933	0.031963
2934	0.031955
2935	0.031947
2936	0.031939
2937	0.031930
2938	0.031923
2939	0.031915
2940	0.031907
2941	0.031900
2942	0.031890
2943	0.031883
2944	0.031875
2945	0.031866
2946	0.031858
2947	0.031849
2948	0.031841
2949	0.031833
2950	0.031825
2951	0.031816
2952	0.031807
2953	0.031799
2954	0.031792
2955	0.031785
2956	0.031777
2957	0.031769
2958	0.031759
2959	0.031751
2960	0.031741
2961	0.031734
2962	0.031726
2963	0.031717
2964	0.031708
2965	0.031700
2966	0.031692
2967	0.031683
2968	0.031675
2969	0.031665
2970	0.031656
2971	0.031647
2972	0.031639
2973	0.031629
2974	0.031621
2975	0.031610
2976	0.031601
2977	0.031592
2978	0.031582
2979	0.031575
2980	0.031567
2981	0.031557
2982	0.031550
2983	0.031541
2984	0.031533
2985	0.031522
2986	0.031514
2987	0.031505
2988	0.031494
2989	0.031484
2990	0.031474
2991	0.031464
2992	0.031451
2993	0.031440
2994	0.031431
2995	0.031422
2996	0.031414
2997	0.031404
2998	0.031397
2999	0.031390
3000	0.031381
3001	0.031373
3002	0.031364
3003	0.031355
3004	0.031347
3005	0.031338
3006	0.031330
3007	0.031321
3008	0.031313
3009	0.031304
3010	0.031297
3011	0.031287
3012	0.031280
3013	0.031273
3014	0.031264
3015	0.031256
3016	0.031248
3017	0.031240
3018	0.031232
3019	0.031223
3020	0.031215
3021	0.031207
3022	0.031197
3023	0.031191
3024	0.031181
3025	0.031172
3026	0.031165
3027	0.031156
3028	0.031150
3029	0.031143
3030	0.031134
3031	0.031125
3032	0.031117
3033	0.031109
3034	0.031099
3035	0.031092
3036	0.031083
3037	0.031074
3038	0.031065
3039	0.031058
3040	0.031050
3041	0.031041
3042	0.031032
3043	0.031023
3044	0.031016
3045	0.031009
3046	0.031000
3047	0.030994
3048	0.030985
3049	0.030978
3050	0.030967
3051	0.030958
3052	0.030953
3053	0.030947
3054	0.030940
3055	0.030933
3056	0.030927
3057	0.030919
3058	0.030910
3059	0.030902
3060	0.030895
3061	0.030888
3062	0.030881
3063	0.030872
3064	0.030865
3065	0.030857
3066	0.030848
3067	0.030841
3068	0.030833
3069	0.030825
3070	0.030816
3071	0.030807
3072	0.030800
3073	0.030793
3074	0.030787
3075	0.030778
3076	0.030769
3077	0.030760
3078	0.030753
3079	0.030747
3080	0.030739
3081	0.030731
3082	0.030724
3083	0.030717
3084	0.030710
3085	0.030704
3086	0.030695
3087	0.030689
3088	0.030681
3089	0.030673
3090	0.030665
3091	0.030659
3092	0.030650
3093	0.030644
3094	0.030635
3095	0.030628
3096	0.030622
3097	0.030613
3098	0.030605
3099	0.030596
3100	0.030587
3101	0.030581
3102	0.030574
3103	0.030566
3104	0.030558
3105	0.030549
3106	0.030542
3107	0.030536
3108	0.030526
3109	0.030520
3110	0.030513
3111	0.030506
3112	0.030498
3113	0.030488
3114	0.030481
3115	0.030474
3116	0.030466
3117	0.030460
3118	0.030452
3119	0.030444
3120	0.030437
3121	0.030428
3122	0.030421
3123	0.030413
3124	0.030406
3125	0.030399
3126	0.030390
3127	0.030383
3128	0.030376
3129	0.030369
3130	0.030363
3131	0.030357
3132	0.030351
3133	0.030342
3134	0.030336
3135	0.030329
3136	0.030321
3137	0.030314
3138	0.030307
3139	0.030302
3140	0.030295
3141	0.030289
3142	0.030282
3143	0.030273
3144	0.030266
3145	0.030258
3146	0.030250
3147	0.030243
3148	0.030231
3149	0.030225
3150	0.030217
3151	0.030208
3152	0.030199
3153	0.030194
3154	0.030187
3155	0.030181
3156	0.030173
3157	0.030166
3158	0.030159
3159	0.030152
3160	0.030145
3161	0.030137
3162	0.030129
3163	0.030120
3164	0.030112
3165	0.030104
3166	0.030096
3167	0.030088
3168	0.030081
3169	0.030075
3170	0.030067
3171	0.030060
3172	0.030051
3173	0.030044
3174	0.030035
3175	0.030028
3176	0.030019
3177	0.030011
3178	0.030002
3179	0.029993
3180	0.029986
3181	0.029979
3182	0.029972
3183	0.029964
3184	0.029955
3185	0.029947
3186	0.029940
3187	0.029932
3188	0.029922
3189	0.029910
3190	0.029901
3191	0.029892
3192	0.029883
3193	0.029875
3194	0.029865
3195	0.029857
3196	0.029849
3197	0.029840
3198	0.029833
3199	0.029826
3200	0.029817
3201	0.029809
3202	0.029801
3203	0.029792
3204	0.029785
3205	0.029777
3206	0.029771
3207	0.029764
3208	0.029756
3209	0.029749
3210	0.029742
3211	0.029735
3212	0.029728
3213	0.029719
3214	0.029714
3215	0.029706
3216	0.029700
3217	0.029693
3218	0.029684
3219	0.029678
3220	0.029670
3221	0.029661
3222	0.029654
3223	0.029644
3224	0.029636
3225	0.029627
3226	0.029619
3227	0.029611
3228	0.029603
3229	0.029593
3230	0.029584
3231	0.029576
3232	0.029568
3233	0.029561
3234	0.029553
3235	0.029542
3236	0.029535
3237	0.029527
3238	0.029519
3239	0.029512
3240	0.029505
3241	0.029498
3242	0.029490
3243	0.029483
3244	0.029477
3245	0.029469
3246	0.029459
3247	0.029449
3248	0.029439
3249	0.029430
3250	0.029422
3251	0.029416
3252	0.029406
3253	0.029397
3254	0.029389
3255	0.029381
3256	0.029371
3257	0.029362
3258	0.029354
3259	0.029345
3260	0.029338
3261	0.029329
3262	0.029321
3263	0.029315
3264	0.029307
3265	0.029299
3266	0.029293
3267	0.029286
3268	0.029278
3269	0.029269
3270	0.029263
3271	0.029256
3272	0.029248
3273	0.029240
3274	0.029231
3275	0.029224
3276	0.029217
3277	0.029211
3278	0.029205
3279	0.029197
3280	0.029192
3281	0.029185
3282	0.029177
3283	0.029171
3284	0.029165
3285	0.029158
3286	0.029150
3287	0.029141
3288	0.029133
3289	0.029126
3290	0.029121
3291	0.029113
3292	0.029107
3293	0.029100
3294	0.029093
3295	0.029087
3296	0.029082
3297	0.029075
3298	0.029067
3299	0.029060
3300	0.029053
3301	0.029048
3302	0.029040
3303	0.029031
3304	0.029021
3305	0.029014
3306	0.029007
3307	0.029000
3308	0.028993
3309	0.028986
3310	0.028980
3311	0.028974
3312	0.028966
3313	0.028959
3314	0.028951
3315	0.028946
3316	0.028940
3317	0.028933
3318	0.028926
3319	0.028919
3320	0.028911
3321	0.028905
3322	0.028898
3323	0.028890
3324	0.028884
3325	0.028877
3326	0.028870
3327	0.028864
3328	0.028857
3329	0.028851
3330	0.028842
3331	0.028834
3332	0.028828
3333	0.028820
3334	0.028812
3335	0.028804
3336	0.028797
3337	0.028789
3338	0.028781
3339	0.028772
3340	0.028764
3341	0.028757
3342	0.028750
3343	0.028744
3344	0.028738
3345	0.028732
3346	0.028725
3347	0.028719
3348	0.028714
3349	0.028707
3350	0.028701
3351	0.028694
3352	0.028688
3353	0.028680
3354	0.028673
3355	0.028668
3356	0.028663
3357	0.028657
3358	0.028650
3359	0.028645
3360	0.028638
3361	0.028631
3362	0.028626
3363	0.028620
3364	0.028615
3365	0.028609
3366	0.028604
3367	0.028597
3368	0.028590
3369	0.028584
3370	0.028577
3371	0.028570
3372	0.028564
3373	0.028558
3374	0.028553
3375	0.028546
3376	0.028540
3377	0.028535
3378	0.028529
3379	0.028522
3380	0.028516
3381	0.028508
3382	0.028501
3383	0.028495
3384	0.028489
3385	0.028483
3386	0.028478
3387	0.028472
3388	0.028462
3389	0.028455
3390	0.028447
3391	0.028440
3392	0.028433
3393	0.028426
3394	0.028419
3395	0.028411
3396	0.028402
3397	0.028394
3398	0.028386
3399	0.028378
3400	0.028370
3401	0.028362
3402	0.028355
3403	0.028346
3404	0.028339
3405	0.028331
3406	0.028323
3407	0.028316
3408	0.028309
3409	0.028303
3410	0.028297
3411	0.028290
3412	0.028284
3413	0.028279
3414	0.028273
3415	0.028265
3416	0.028260
3417	0.028253
3418	0.028247
3419	0.028240
3420	0.028234
3421	0.028229
3422	0.028223
3423	0.028217
3424	0.028210
3425	0.028201
3426	0.028193
3427	0.028188
3428	0.028184
3429	0.028177
3430	0.028172
3431	0.028166
3432	0.028161
3433	0.028156
3434	0.028151
3435	0.028145
3436	0.028138
3437	0.028133
3438	0.028127
3439	0.028122
3440	0.028116
3441	0.028110
3442	0.028106
3443	0.028097
3444	0.028092
3445	0.028085
3446	0.028079
3447	0.028073
3448	0.028067
3449	0.028062
3450	0.028056
3451	0.028049
3452	0.028044
3453	0.028037
3454	0.028031
3455	0.028023
3456	0.028016
3457	0.028008
3458	0.028001
3459	0.027994
3460	0.027987
3461	0.027980
3462	0.027972
3463	0.027966
3464	0.027959
3465	0.027954
3466	0.027948
3467	0.027940
3468	0.027933
3469	0.027927
3470	0.027919
3471	0.027911
3472	0.027906
3473	0.027899
3474	0.027893
3475	0.027886
3476	0.027881
3477	0.027874
3478	0.027867
3479	0.027859
3480	0.027852
3481	0.027846
3482	0.027841
3483	0.027835
3484	0.027828
3485	0.027822
3486	0.027814
3487	0.027807
3488	0.027800
3489	0.027790
3490	0.027780
3491	0.027771
3492	0.027762
3493	0.027755
3494	0.027747
3495	0.027740
3496	0.027736
3497	0.027729
3498	0.027722
3499	0.027716
3500	0.027709
3501	0.027701
3502	0.027695
3503	0.027688
3504	0.027680
3505	0.027673
3506	0.027664
3507	0.027656
3508	0.027650
3509	0.027642
3510	0.027636
3511	0.027627
3512	0.027620
3513	0.027613
3514	0.027609
3515	0.027603
3516	0.027597
3517	0.027591
3518	0.027586
3519	0.027579
3520	0.027571
3521	0.027564
3522	0.027558
3523	0.027553
3524	0.027547
3525	0.027540
3526	0.027534
3527	0.027525
3528	0.027519
3529	0.027512
3530	0.027507
3531	0.027501
3532	0.027494
3533	0.027488
3534	0.027482
3535	0.027476
3536	0.027469
3537	0.027462
3538	0.027454
3539	0.027448
3540	0.027441
3541	0.027437
3542	0.027429
3543	0.027422
3544	0.027416
3545	0.027412
3546	0.027405
3547	0.027400
3548	0.027395
3549	0.027389
3550	0.027382
3551	0.027377
3552	0.027371
3553	0.027366
3554	0.027361
3555	0.027355
3556	0.027350
3557	0.027344
3558	0.027340
3559	0.027334
3560	0.027330
3561	0.027325
3562	0.027321
3563	0.027315
3564	0.027309
3565	0.027306
3566	0.027300
3567	0.027296
3568	0.027290
3569	0.027285
3570	0.027279
3571	0.027274
3572	0.027269
3573	0.027263
3574	0.027256
3575	0.027252
3576	0.027248
3577	0.027242
3578	0.027236
3579	0.027231
3580	0.027225
3581	0.027220
3582	0.027215
3583	0.027210
3584	0.027205
3585	0.027199
3586	0.027194
3587	0.027187
3588	0.027181
3589	0.027177
3590	0.027172
3591	0.027166
3592	0.027161
3593	0.027155
3594	0.027150
3595	0.027145
3596	0.027139
3597	0.027135
3598	0.027131
3599	0.027128
3600	0.027123
3601	0.027118
3602	0.027112
3603	0.027108
3604	0.027103
3605	0.027098
3606	0.027091
3607	0.027086
3608	0.027081
3609	0.027075
3610	0.027069
3611	0.027063
3612	0.027058
3613	0.027053
