Total accesses: 7086622
Frames	Miss Rate
1867	0.013238
1868	0.013233
1869	0.013226
1870	0.013221
1871	0.013214
1872	0.013208
1873	0.013201
1874	0.013195
1875	0.013189
1876	0.013183
1877	0.013176
1878	0.013167
1879	0.013160
1880	0.013152
1881	0.013146
1882	0.013139
1883	0.013132
1884	0.013123
1885	0.013117
1886	0.013108
1887	0.013100
1888	0.013093
1889	0.013089
1890	0.013081
1891	0.013075
1892	0.013069
1893	0.013061
1894	0.013055
1895	0.013049
1896	0.013042
1897	0.013033
1898	0.013028
1899	0.013022
1900	0.013016
1901	0.013012
1902	0.013005
1903	0.012999
1904	0.012992
1905	0.012986
1906	0.012980
1907	0.012976
1908	0.012972
1909	0.012966
1910	0.012961
1911	0.012955
1912	0.012950
1913	0.012946
1914	0.012940
1915	0.012935
1916	0.012930
1917	0.012926
1918	0.012921
1919	0.012914
1920	0.012908
1921	0.012903
1922	0.012897
1923	0.012890
1924	0.012885
1925	0.012879
1926	0.012874
1927	0.012870
1928	0.012864
1929	0.012858
1930	0.012853
1931	0.012847
1932	0.012843
1933	0.012837
1934	0.012829
1935	0.012822
1936	0.012816
1937	0.012809
1938	0.012804
1939	0.012800
1940	0.012796
1941	0.012789
1942	0.012784
1943	0.012778
1944	0.012772
1945	0.012767
1946	0.012762
1947	0.012757
1948	0.012750
1949	0.012745
1950	0.012738
1951	0.012733
1952	0.012727
1953	0.012721
1954	0.012716
1955	0.012711
1956	0.012704
1957	0.012699
1958	0.012692
1959	0.012686
1960	0.012681
1961	0.012674
1962	0.012670
1963	0.012664
1964	0.012658
1965	0.012652
1966	0.012645
1967	0.012637
1968	0.012629
1969	0.012622
1970	0.012615
1971	0.012611
1972	0.012603
1973	0.012598
1974	0.012594
1975	0.012589
1976	0.012584
1977	0.012578
1978	0.012572
1979	0.012566
1980	0.012560
1981	0.012555
1982	0.012550
1983	0.012545
1984	0.012539
1985	0.012533
1986	0.012528
1987	0.012522
1988	0.012518
1989	0.012512
1990	0.012506
1991	0.012500
1992	0.012495
1993	0.012488
1994	0.012481
1995	0.012476
1996	0.012470
1997	0.012464
1998	0.012457
1999	0.012452
2000	0.012447
2001	0.012441
2002	0.012435
2003	0.012429
2004	0.012426
2005	0.012420
2006	0.012415
2007	0.012411
2008	0.012406
2009	0.012402
2010	0.012396
2011	0.012391
2012	0.012385
2013	0.012381
2014	0.012375
2015	0.012370
2016	0.012365
2017	0.012359
2018	0.012355
2019	0.012350
2020	0.012346
2021	0.012340
2022	0.012334
2023	0.012329
2024	0.012324
2025	0.012319
2026	0.012314
2027	0.012310
2028	0.012306
2029	0.012301
2030	0.012297
2031	0.012293
2032	0.012288
2033	0.012284
2034	0.012278
2035	0.012274
2036	0.012270
2037	0.012266
2038	0.012261
2039	0.012255
2040	0.012251
2041	0.012246
2042	0.012242
2043	0.012238
2044	0.012233
2045	0.012230
2046	0.012227
2047	0.012222
2048	0.012216
